317790,4498280
317789,4498279
317784,4498274
317788,4498278
317785,4498275
317791,4498281
317787,4498277
317786,4498276
317792,4498282
317801,4542662
317796,4542663
317799,4542665
317798,4542664
317794,4542667
317793,4542666
317795,4542668
317797,4542669
317800,4542670
317806,4542671
317802,4542673
317808,4542674
317807,4542672
317803,4542675
317804,4542676
317810,4542677
317805,4542678
317809,4542679
317816,4542685
317811,4542680
317813,4542682
317819,4542688
317818,4542687
317817,4542686
317812,4542681
317815,4542684
317814,4542683
317826,4542695
317824,4542693
317822,4542691
317821,4542690
317823,4542692
317828,4542697
317827,4542696
317820,4542689
317825,4542694
317837,4542706
317832,4542701
317830,4542699
317829,4542698
317835,4542704
317831,4542700
317833,4542702
317836,4542705
317834,4542703
317845,4542714
317842,4542711
317839,4542708
317844,4542713
317843,4542712
317840,4542709
317838,4542707
317841,4542710
317846,4542715
317848,4542717
317847,4542716
317855,4542724
317851,4542720
317850,4542719
317852,4542721
317854,4542723
317853,4542722
317849,4542718
317864,4542733
317857,4542726
317863,4542732
317856,4542725
317860,4542729
317861,4542730
317862,4542731
317859,4542728
317858,4542727
317869,4542738
317867,4542736
317866,4542735
317868,4542737
317870,4542739
317873,4542742
317872,4542741
317865,4542734
317871,4542740
317880,4542749
317874,4542743
317878,4542747
317877,4542746
317881,4542750
317882,4542751
317879,4542748
317876,4542745
317875,4542744
317889,4542758
317890,4542759
317888,4542757
317883,4542752
317885,4542754
317886,4542755
317891,4542760
317884,4542753
317887,4542756
317892,4542761
317895,4542764
317893,4542762
317898,4542767
317900,4542769
317894,4542763
317899,4542768
317896,4542765
317897,4542766
317909,4542778
317908,4542777
317903,4542772
317905,4542774
317901,4542770
317906,4542775
317907,4542776
317904,4542773
317902,4542771
317918,4542787
317915,4542784
317913,4542782
317917,4542786
317914,4542783
317911,4542780
317910,4542779
317916,4542785
317912,4542781
317920,4542789
317924,4542793
317927,4542796
317923,4542792
317921,4542790
317926,4542795
317922,4542791
317925,4542794
317919,4542788
317934,4542803
317935,4542804
317930,4542799
317931,4542800
317928,4542797
317933,4542802
317932,4542801
317936,4542805
317929,4542798
317945,4542814
317944,4542813
317941,4542810
317943,4542812
317942,4542811
317939,4542808
317938,4542807
317937,4542806
317940,4542809
317950,4542819
317948,4542817
317949,4542818
317954,4542823
317951,4542820
317947,4542816
317952,4542821
317946,4542815
317953,4542822
317963,4542832
317962,4542831
317956,4542825
317959,4542828
317960,4542829
317961,4542830
317957,4542826
317955,4542824
317958,4542827
317968,4542837
317965,4542834
317966,4542835
317967,4542836
317969,4542838
317972,4542841
317970,4542839
317964,4542833
317971,4542840
317981,4542850
317978,4542847
317980,4542849
317977,4542846
317979,4542848
317974,4542843
317973,4542842
317975,4542844
317976,4542845
317985,4542854
317983,4542852
317986,4542855
317984,4542853
317990,4542859
317987,4542856
317988,4542857
317982,4542851
317989,4542858
317993,4542862
317999,4542868
317998,4542867
317992,4542861
317995,4542864
317997,4542866
317996,4542865
317994,4542863
317991,4542860
318003,4542872
318001,4542870
318008,4542877
318005,4542874
318002,4542871
318004,4542873
318000,4542869
318006,4542875
318007,4542876
318016,4542885
318017,4542886
318010,4542879
318015,4542884
318014,4542883
318012,4542881
318013,4542882
318011,4542880
318009,4542878
318021,4542890
318019,4542888
318026,4542895
318020,4542889
318023,4542892
318022,4542891
318018,4542887
318024,4542893
318025,4542894
318035,4542904
318034,4542903
318028,4542897
318032,4542901
318033,4542902
318030,4542899
318031,4542900
318029,4542898
318027,4542896
318039,4542908
318037,4542906
318038,4542907
318044,4542913
318042,4542911
318041,4542910
318040,4542909
318036,4542905
318043,4542912
318053,4542922
318052,4542921
318051,4542920
318046,4542915
318050,4542919
318048,4542917
318047,4542916
318049,4542918
318045,4542914
318057,4542926
318055,4542924
318056,4542925
318062,4542931
318058,4542927
318059,4542928
318060,4542929
318061,4542930
318054,4542923
318069,4542938
318064,4542933
318071,4542940
318068,4542937
318066,4542935
318063,4542932
318065,4542934
318067,4542936
318070,4542939
318075,4542944
318073,4542942
318074,4542943
318076,4542945
318078,4542947
318077,4542946
318079,4542948
318072,4542941
318080,4542949
318087,4542956
318082,4542951
318081,4542950
318084,4542953
318086,4542955
318089,4542958
318085,4542954
318088,4542957
318083,4542952
