284587,4310667
284591,4310671
284586,4310666
284585,4310665
284584,4310664
284589,4310669
284590,4310670
284588,4310668
284592,4310672
284598,4310678
284594,4310674
284596,4310676
284595,4310675
284600,4310680
284593,4310673
284597,4310677
284601,4310681
284599,4310679
284603,4310683
284605,4310685
284609,4310689
284610,4310690
284607,4310687
284602,4310682
284604,4310684
284606,4310686
284608,4310688
284612,4310692
284613,4310693
284615,4310695
284619,4310699
284614,4310694
284618,4310698
284611,4310691
284616,4310696
284617,4310697
284621,4310701
284626,4310706
284622,4310702
284624,4310704
284628,4310708
284623,4310703
284625,4310705
284620,4310700
284627,4310707
284630,4310710
284629,4310709
284634,4310714
284637,4310717
284633,4310713
284635,4310715
284636,4310716
284632,4310712
284631,4310711
284646,4310726
284644,4310724
284638,4310718
284643,4310723
284639,4310719
284645,4310725
284640,4310720
284641,4310721
284642,4310722
284653,4310733
284654,4310734
284647,4310727
284655,4310735
284648,4310728
284652,4310732
284651,4310731
284649,4310729
284650,4310730
284660,4310740
284662,4310742
284658,4310738
284657,4310737
284656,4310736
284663,4310743
284661,4310741
284664,4310744
284659,4310739
284671,4310751
284673,4310753
284670,4310750
284672,4310752
284666,4310746
284667,4310747
284668,4310748
284669,4310749
284665,4310745
284676,4310756
284678,4310758
284679,4310759
284674,4310754
284677,4310757
284675,4310755
284680,4310760
284682,4310762
284681,4310761
284690,4310770
284683,4310763
284687,4310767
284689,4310769
284684,4310764
284691,4310771
284685,4310765
284686,4310766
284688,4310768
284700,4310780
284695,4310775
284692,4310772
284699,4310779
284696,4310776
284694,4310774
284693,4310773
284697,4310777
284698,4310778
284709,4310789
284708,4310788
284706,4310786
284702,4310782
284704,4310784
284701,4310781
284703,4310783
284707,4310787
284705,4310785
284713,4310793
284711,4310791
284716,4310796
284718,4310798
284715,4310795
284712,4310792
284710,4310790
284717,4310797
284714,4310794
284720,4310800
284726,4310806
284721,4310801
284727,4310807
284724,4310804
284722,4310802
284723,4310803
284719,4310799
284725,4310805
284733,4310813
284730,4310810
284732,4310812
284731,4310811
284736,4310816
284729,4310809
284734,4310814
284735,4310815
284728,4310808
284744,4310824
284742,4310822
284743,4310823
284737,4310817
284739,4310819
284740,4310820
284738,4310818
284745,4310825
284741,4310821
284750,4310830
284747,4310827
284752,4310832
284751,4310831
284746,4310826
284753,4310833
284748,4310828
284754,4310834
284749,4310829
284762,4310842
284755,4310835
284758,4310838
284763,4310843
284759,4310839
284756,4310836
284757,4310837
316586,4310841
316585,4441363
284767,4310847
284768,4310848
284769,4310849
284765,4310845
284766,4310846
284764,4310844
284770,4310850
284772,4310852
284771,4310851
284779,4310859
284777,4310857
284778,4310858
284781,4310861
284773,4310853
284776,4310856
284774,4310854
284775,4310855
284780,4310860
284787,4310867
284783,4310863
284782,4310862
284784,4310864
284790,4310870
284789,4310869
284786,4310866
284785,4310865
284788,4310868
284792,4310872
284798,4310878
284799,4310879
284795,4310875
284797,4310877
284793,4310873
284794,4310874
284791,4310871
284796,4310876
284803,4310883
284804,4310884
284808,4310888
284805,4310885
284801,4310881
284807,4310887
284800,4310880
284806,4310886
284802,4310882
284816,4310896
284811,4310891
284810,4310890
284814,4310894
284813,4310893
284812,4310892
284815,4310895
284817,4310897
284809,4310889
284823,4310903
284818,4310898
284821,4310901
284819,4310899
284822,4310902
284826,4310906
284820,4310900
284825,4310905
284824,4310904
284831,4310911
284833,4310913
284834,4310914
284835,4310915
284828,4310908
284829,4310909
284827,4310907
284830,4310910
284832,4310912
284837,4310917
284840,4310920
284838,4310918
284841,4310921
284844,4310924
284843,4310923
284839,4310919
284836,4310916
284842,4310922
284848,4310928
284850,4310930
284847,4310927
284849,4310929
284852,4310932
284851,4310931
284846,4310926
284853,4310933
284845,4310925
284861,4310941
284858,4310938
284855,4310935
284860,4310940
284856,4310936
284862,4310942
284857,4310937
284854,4310934
284859,4310939
284866,4310946
284864,4310944
284867,4310947
284870,4310950
284868,4310948
284871,4310951
284869,4310949
284865,4310945
284863,4310943
284876,4310956
284872,4310952
284879,4310959
284873,4310953
284880,4310960
284874,4310954
284875,4310955
284877,4310957
284878,4310958
284884,4310964
284881,4310961
284886,4310966
284883,4310963
284885,4310965
284887,4310967
284889,4310969
284888,4310968
284882,4310962
